amount,change,price,time,type,volume,xtim
24435.0,--,27.15,2016-11-16 13:37:21,sell,9.0,2016-11-16 13:37:21
84165.0,0.01,27.15,2016-11-16 13:37:18,buy,31.0,2016-11-16 13:37:18
37996.0,-0.01,27.14,2016-11-16 13:37:12,sell,14.0,2016-11-16 13:37:12
46155.0,0.02,27.15,2016-11-16 13:37:09,buy,17.0,2016-11-16 13:37:09
8139.0,-0.02,27.13,2016-11-16 13:36:57,norm,3.0,2016-11-16 13:36:57
67875.0,-0.04,27.15,2016-11-16 13:36:51,sell,25.0,2016-11-16 13:36:51
43504.0,--,27.19,2016-11-16 13:36:48,buy,16.0,2016-11-16 13:36:48
742287.0,0.04,27.19,2016-11-16 13:36:30,buy,273.0,2016-11-16 13:36:30
32580.0,-0.04,27.15,2016-11-16 13:36:21,sell,12.0,2016-11-16 13:36:21
46223.0,--,27.19,2016-11-16 13:36:18,buy,17.0,2016-11-16 13:36:18
43504.0,0.04,27.19,2016-11-16 13:35:57,norm,16.0,2016-11-16 13:35:57
21720.0,--,27.15,2016-11-16 13:35:45,sell,8.0,2016-11-16 13:35:45
13575.0,-0.05,27.15,2016-11-16 13:35:42,sell,5.0,2016-11-16 13:35:42
43520.0,0.06,27.2,2016-11-16 13:35:39,buy,16.0,2016-11-16 13:35:39
24426.0,-0.06,27.14,2016-11-16 13:35:15,sell,9.0,2016-11-16 13:35:15
46240.0,0.06,27.2,2016-11-16 13:35:12,buy,17.0,2016-11-16 13:35:12
2714.0,-0.06,27.14,2016-11-16 13:35:03,sell,1.0,2016-11-16 13:35:03
43520.0,0.07,27.2,2016-11-16 13:34:51,buy,16.0,2016-11-16 13:34:51
24417.0,--,27.13,2016-11-16 13:34:42,sell,9.0,2016-11-16 13:34:42
21704.0,-0.07,27.13,2016-11-16 13:34:39,sell,8.0,2016-11-16 13:34:39
84320.0,0.07,27.2,2016-11-16 13:34:33,buy,31.0,2016-11-16 13:34:33
27130.0,-0.01,27.13,2016-11-16 13:34:18,sell,10.0,2016-11-16 13:34:18
27140.0,-0.05,27.14,2016-11-16 13:34:12,sell,10.0,2016-11-16 13:34:12
27190.0,--,27.19,2016-11-16 13:34:09,sell,10.0,2016-11-16 13:34:09
81570.0,--,27.19,2016-11-16 13:34:06,sell,30.0,2016-11-16 13:34:06
5438.0,--,27.19,2016-11-16 13:34:03,sell,2.0,2016-11-16 13:34:03
54380.0,--,27.19,2016-11-16 13:33:57,sell,20.0,2016-11-16 13:33:57
32628.0,--,27.19,2016-11-16 13:33:39,sell,12.0,2016-11-16 13:33:39
70694.0,0.05,27.19,2016-11-16 13:33:36,buy,26.0,2016-11-16 13:33:36
10856.0,--,27.14,2016-11-16 13:33:24,sell,4.0,2016-11-16 13:33:24
94990.0,--,27.14,2016-11-16 13:33:06,sell,35.0,2016-11-16 13:33:06
21712.0,-0.05,27.14,2016-11-16 13:33:00,sell,8.0,2016-11-16 13:33:00
271900.0,0.01,27.19,2016-11-16 13:32:57,buy,100.0,2016-11-16 13:32:57
5436.0,0.04,27.18,2016-11-16 13:32:51,buy,2.0,2016-11-16 13:32:51
27140.0,-0.04,27.14,2016-11-16 13:32:33,sell,10.0,2016-11-16 13:32:33
5436.0,-0.01,27.18,2016-11-16 13:32:30,norm,2.0,2016-11-16 13:32:30
29909.0,0.02,27.19,2016-11-16 13:32:00,buy,11.0,2016-11-16 13:32:00
24453.0,-0.02,27.17,2016-11-16 13:31:54,sell,9.0,2016-11-16 13:31:54
271900.0,0.01,27.19,2016-11-16 13:31:51,buy,100.0,2016-11-16 13:31:51
16308.0,--,27.18,2016-11-16 13:31:42,sell,6.0,2016-11-16 13:31:42
21744.0,-0.01,27.18,2016-11-16 13:31:39,sell,8.0,2016-11-16 13:31:39
48942.0,0.01,27.19,2016-11-16 13:31:36,buy,18.0,2016-11-16 13:31:36
2718.0,-0.01,27.18,2016-11-16 13:31:24,sell,1.0,2016-11-16 13:31:24
5438.0,0.01,27.19,2016-11-16 13:31:21,buy,2.0,2016-11-16 13:31:21
195696.0,0.01,27.18,2016-11-16 13:31:18,buy,72.0,2016-11-16 13:31:18
21736.0,0.03,27.17,2016-11-16 13:31:12,buy,8.0,2016-11-16 13:31:12
29854.0,--,27.14,2016-11-16 13:30:54,sell,11.0,2016-11-16 13:30:54
2714.0,--,27.14,2016-11-16 13:30:51,sell,1.0,2016-11-16 13:30:51
2714.0,--,27.14,2016-11-16 13:30:24,sell,1.0,2016-11-16 13:30:24
37996.0,-0.01,27.14,2016-11-16 13:30:15,sell,14.0,2016-11-16 13:30:15
8145.0,-0.03,27.15,2016-11-16 13:30:12,norm,3.0,2016-11-16 13:30:12
5436.0,--,27.18,2016-11-16 13:29:30,buy,2.0,2016-11-16 13:29:30
271800.0,0.04,27.18,2016-11-16 13:29:27,buy,100.0,2016-11-16 13:29:27
21712.0,-0.03,27.14,2016-11-16 13:29:24,sell,8.0,2016-11-16 13:29:24
260832.0,0.03,27.17,2016-11-16 13:29:21,norm,96.0,2016-11-16 13:29:21
5428.0,--,27.14,2016-11-16 13:29:03,sell,2.0,2016-11-16 13:29:03
21712.0,--,27.14,2016-11-16 13:28:54,sell,8.0,2016-11-16 13:28:54
54280.0,--,27.14,2016-11-16 13:28:51,sell,20.0,2016-11-16 13:28:51
24426.0,-0.04,27.14,2016-11-16 13:28:24,sell,9.0,2016-11-16 13:28:24
543600.0,--,27.18,2016-11-16 13:28:21,buy,200.0,2016-11-16 13:28:21
54360.0,0.04,27.18,2016-11-16 13:28:09,buy,20.0,2016-11-16 13:28:09
81420.0,--,27.14,2016-11-16 13:27:54,sell,30.0,2016-11-16 13:27:54
184552.0,--,27.14,2016-11-16 13:27:51,sell,68.0,2016-11-16 13:27:51
86848.0,-0.04,27.14,2016-11-16 13:27:48,sell,32.0,2016-11-16 13:27:48
135900.0,0.04,27.18,2016-11-16 13:27:45,buy,50.0,2016-11-16 13:27:45
271400.0,-0.01,27.14,2016-11-16 13:27:30,sell,100.0,2016-11-16 13:27:30
304080.0,--,27.15,2016-11-16 13:27:21,buy,112.0,2016-11-16 13:27:21
86880.0,--,27.15,2016-11-16 13:27:18,sell,32.0,2016-11-16 13:27:18
46155.0,-0.02,27.15,2016-11-16 13:27:09,sell,17.0,2016-11-16 13:27:09
29887.0,0.02,27.17,2016-11-16 13:27:06,buy,11.0,2016-11-16 13:27:06
8145.0,--,27.15,2016-11-16 13:27:03,sell,3.0,2016-11-16 13:27:03
24435.0,--,27.15,2016-11-16 13:26:57,sell,9.0,2016-11-16 13:26:57
46155.0,-0.02,27.15,2016-11-16 13:26:48,sell,17.0,2016-11-16 13:26:48
616759.0,0.01,27.17,2016-11-16 13:26:45,buy,227.0,2016-11-16 13:26:45
5432.0,-0.02,27.16,2016-11-16 13:26:24,sell,2.0,2016-11-16 13:26:24
5436.0,0.03,27.18,2016-11-16 13:26:21,buy,2.0,2016-11-16 13:26:21
32580.0,--,27.15,2016-11-16 13:25:24,sell,12.0,2016-11-16 13:25:24
8145.0,-0.03,27.15,2016-11-16 13:25:18,sell,3.0,2016-11-16 13:25:18
32616.0,0.02,27.18,2016-11-16 13:25:09,buy,12.0,2016-11-16 13:25:09
8148.0,0.01,27.16,2016-11-16 13:25:06,buy,3.0,2016-11-16 13:25:06
21720.0,-0.01,27.15,2016-11-16 13:25:03,sell,8.0,2016-11-16 13:25:03
8148.0,--,27.16,2016-11-16 13:25:00,sell,3.0,2016-11-16 13:25:00
38024.0,--,27.16,2016-11-16 13:24:48,sell,14.0,2016-11-16 13:24:48
13580.0,--,27.16,2016-11-16 13:24:45,sell,5.0,2016-11-16 13:24:45
10864.0,-0.02,27.16,2016-11-16 13:24:42,sell,4.0,2016-11-16 13:24:42
19026.0,0.02,27.18,2016-11-16 13:24:39,buy,7.0,2016-11-16 13:24:39
32592.0,--,27.16,2016-11-16 13:24:30,sell,12.0,2016-11-16 13:24:30
48888.0,--,27.16,2016-11-16 13:24:27,sell,18.0,2016-11-16 13:24:27
5432.0,-0.02,27.16,2016-11-16 13:24:24,sell,2.0,2016-11-16 13:24:24
5436.0,0.02,27.18,2016-11-16 13:24:21,buy,2.0,2016-11-16 13:24:21
5432.0,-0.02,27.16,2016-11-16 13:23:24,sell,2.0,2016-11-16 13:23:24
5436.0,--,27.18,2016-11-16 13:23:21,buy,2.0,2016-11-16 13:23:21
5436.0,--,27.18,2016-11-16 13:23:09,buy,2.0,2016-11-16 13:23:09
5436.0,0.02,27.18,2016-11-16 13:23:00,buy,2.0,2016-11-16 13:23:00
10864.0,-0.01,27.16,2016-11-16 13:22:39,sell,4.0,2016-11-16 13:22:39
27170.0,--,27.17,2016-11-16 13:22:36,buy,10.0,2016-11-16 13:22:36
8151.0,0.01,27.17,2016-11-16 13:22:30,buy,3.0,2016-11-16 13:22:30
43456.0,--,27.16,2016-11-16 13:22:09,sell,16.0,2016-11-16 13:22:09
67900.0,--,27.16,2016-11-16 13:21:54,sell,25.0,2016-11-16 13:21:54
29876.0,-0.01,27.16,2016-11-16 13:21:45,sell,11.0,2016-11-16 13:21:45
35321.0,--,27.17,2016-11-16 13:21:42,sell,13.0,2016-11-16 13:21:42
8151.0,--,27.17,2016-11-16 13:21:36,sell,3.0,2016-11-16 13:21:36
10868.0,-0.01,27.17,2016-11-16 13:21:24,sell,4.0,2016-11-16 13:21:24
5436.0,--,27.18,2016-11-16 13:21:21,buy,2.0,2016-11-16 13:21:21
5436.0,--,27.18,2016-11-16 13:21:18,buy,2.0,2016-11-16 13:21:18
13590.0,--,27.18,2016-11-16 13:21:09,buy,5.0,2016-11-16 13:21:09
13590.0,0.02,27.18,2016-11-16 13:21:03,buy,5.0,2016-11-16 13:21:03
13580.0,-0.02,27.16,2016-11-16 13:20:24,sell,5.0,2016-11-16 13:20:24
8154.0,--,27.18,2016-11-16 13:20:21,buy,3.0,2016-11-16 13:20:21
5436.0,--,27.18,2016-11-16 13:20:12,buy,2.0,2016-11-16 13:20:12
8154.0,--,27.18,2016-11-16 13:20:09,buy,3.0,2016-11-16 13:20:09
5436.0,0.02,27.18,2016-11-16 13:20:00,norm,2.0,2016-11-16 13:20:00
13580.0,--,27.16,2016-11-16 13:19:21,sell,5.0,2016-11-16 13:19:21
2716.0,-0.03,27.16,2016-11-16 13:18:57,sell,1.0,2016-11-16 13:18:57
8157.0,--,27.19,2016-11-16 13:18:33,buy,3.0,2016-11-16 13:18:33
8157.0,--,27.19,2016-11-16 13:18:30,buy,3.0,2016-11-16 13:18:30
5438.0,--,27.19,2016-11-16 13:18:09,buy,2.0,2016-11-16 13:18:09
21752.0,0.03,27.19,2016-11-16 13:18:06,buy,8.0,2016-11-16 13:18:06
21728.0,-0.03,27.16,2016-11-16 13:18:03,sell,8.0,2016-11-16 13:18:03
8157.0,--,27.19,2016-11-16 13:17:30,buy,3.0,2016-11-16 13:17:30
5438.0,--,27.19,2016-11-16 13:17:09,buy,2.0,2016-11-16 13:17:09
8157.0,--,27.19,2016-11-16 13:16:30,buy,3.0,2016-11-16 13:16:30
5438.0,--,27.19,2016-11-16 13:16:09,buy,2.0,2016-11-16 13:16:09
51661.0,--,27.19,2016-11-16 13:16:06,buy,19.0,2016-11-16 13:16:06
5438.0,--,27.19,2016-11-16 13:16:00,buy,2.0,2016-11-16 13:16:00
288214.0,0.03,27.19,2016-11-16 13:15:39,buy,106.0,2016-11-16 13:15:39
8148.0,--,27.16,2016-11-16 13:15:30,buy,3.0,2016-11-16 13:15:30
10864.0,0.01,27.16,2016-11-16 13:15:27,buy,4.0,2016-11-16 13:15:27
8145.0,-0.01,27.15,2016-11-16 13:14:54,sell,3.0,2016-11-16 13:14:54
241724.0,-0.03,27.16,2016-11-16 13:14:45,sell,89.0,2016-11-16 13:14:45
8157.0,--,27.19,2016-11-16 13:14:30,buy,3.0,2016-11-16 13:14:30
8157.0,--,27.19,2016-11-16 13:14:21,buy,3.0,2016-11-16 13:14:21
5438.0,--,27.19,2016-11-16 13:14:09,buy,2.0,2016-11-16 13:14:09
5438.0,--,27.19,2016-11-16 13:14:00,buy,2.0,2016-11-16 13:14:00
2719.0,0.03,27.19,2016-11-16 13:13:48,buy,1.0,2016-11-16 13:13:48
95060.0,--,27.16,2016-11-16 13:13:36,sell,35.0,2016-11-16 13:13:36
2716.0,--,27.16,2016-11-16 13:13:09,sell,1.0,2016-11-16 13:13:09
73332.0,--,27.16,2016-11-16 13:13:06,buy,27.0,2016-11-16 13:13:06
67900.0,0.01,27.16,2016-11-16 13:13:00,buy,25.0,2016-11-16 13:13:00
27150.0,--,27.15,2016-11-16 13:12:51,sell,10.0,2016-11-16 13:12:51
54300.0,-0.01,27.15,2016-11-16 13:12:39,sell,20.0,2016-11-16 13:12:39
8148.0,--,27.16,2016-11-16 13:12:30,buy,3.0,2016-11-16 13:12:30
434560.0,--,27.16,2016-11-16 13:12:24,sell,160.0,2016-11-16 13:12:24
116788.0,--,27.16,2016-11-16 13:12:09,sell,43.0,2016-11-16 13:12:09
2716.0,--,27.16,2016-11-16 13:12:00,sell,1.0,2016-11-16 13:12:00
2716.0,--,27.16,2016-11-16 13:11:57,sell,1.0,2016-11-16 13:11:57
27160.0,-0.04,27.16,2016-11-16 13:11:36,sell,10.0,2016-11-16 13:11:36
21760.0,0.01,27.2,2016-11-16 13:11:33,buy,8.0,2016-11-16 13:11:33
8157.0,--,27.19,2016-11-16 13:11:30,buy,3.0,2016-11-16 13:11:30
5438.0,--,27.19,2016-11-16 13:11:09,buy,2.0,2016-11-16 13:11:09
8157.0,--,27.19,2016-11-16 13:10:30,buy,3.0,2016-11-16 13:10:30
16314.0,--,27.19,2016-11-16 13:10:21,buy,6.0,2016-11-16 13:10:21
5438.0,--,27.19,2016-11-16 13:10:09,buy,2.0,2016-11-16 13:10:09
5438.0,--,27.19,2016-11-16 13:10:00,buy,2.0,2016-11-16 13:10:00
78851.0,--,27.19,2016-11-16 13:09:51,buy,29.0,2016-11-16 13:09:51
8157.0,--,27.19,2016-11-16 13:09:30,buy,3.0,2016-11-16 13:09:30
8157.0,0.03,27.19,2016-11-16 13:09:21,buy,3.0,2016-11-16 13:09:21
2716.0,--,27.16,2016-11-16 13:09:12,sell,1.0,2016-11-16 13:09:12
54320.0,--,27.16,2016-11-16 13:09:09,sell,20.0,2016-11-16 13:09:09
27160.0,-0.01,27.16,2016-11-16 13:09:03,sell,10.0,2016-11-16 13:09:03
35321.0,0.01,27.17,2016-11-16 13:08:51,buy,13.0,2016-11-16 13:08:51
5432.0,--,27.16,2016-11-16 13:08:33,sell,2.0,2016-11-16 13:08:33
35308.0,--,27.16,2016-11-16 13:08:27,sell,13.0,2016-11-16 13:08:27
35308.0,--,27.16,2016-11-16 13:08:24,sell,13.0,2016-11-16 13:08:24
192836.0,-0.01,27.16,2016-11-16 13:08:18,sell,71.0,2016-11-16 13:08:18
43472.0,--,27.17,2016-11-16 13:08:12,buy,16.0,2016-11-16 13:08:12
5434.0,--,27.17,2016-11-16 13:08:09,buy,2.0,2016-11-16 13:08:09
595023.0,-0.02,27.17,2016-11-16 13:08:00,sell,219.0,2016-11-16 13:08:00
24471.0,0.01,27.19,2016-11-16 13:07:36,buy,9.0,2016-11-16 13:07:36
29898.0,--,27.18,2016-11-16 13:07:30,sell,11.0,2016-11-16 13:07:30
5436.0,-0.01,27.18,2016-11-16 13:07:12,sell,2.0,2016-11-16 13:07:12
5438.0,-0.01,27.19,2016-11-16 13:07:09,norm,2.0,2016-11-16 13:07:09
334288.0,--,27.2,2016-11-16 13:06:39,sell,122.0,2016-11-16 13:06:39
29920.0,--,27.2,2016-11-16 13:05:54,sell,11.0,2016-11-16 13:05:54
272000.0,-0.01,27.2,2016-11-16 13:05:27,sell,100.0,2016-11-16 13:05:27
8163.0,-0.01,27.21,2016-11-16 13:05:15,sell,3.0,2016-11-16 13:05:15
225926.0,--,27.22,2016-11-16 13:05:09,buy,83.0,2016-11-16 13:05:09
8166.0,0.01,27.22,2016-11-16 13:05:00,buy,3.0,2016-11-16 13:05:00
21768.0,--,27.21,2016-11-16 13:04:54,buy,8.0,2016-11-16 13:04:54
5442.0,--,27.21,2016-11-16 13:04:48,buy,2.0,2016-11-16 13:04:48
5442.0,--,27.21,2016-11-16 13:04:45,buy,2.0,2016-11-16 13:04:45
5442.0,0.01,27.21,2016-11-16 13:04:39,buy,2.0,2016-11-16 13:04:39
2720.0,--,27.2,2016-11-16 13:04:15,sell,1.0,2016-11-16 13:04:15
27200.0,--,27.2,2016-11-16 13:03:36,sell,10.0,2016-11-16 13:03:36
27200.0,--,27.2,2016-11-16 13:03:33,sell,10.0,2016-11-16 13:03:33
43520.0,--,27.2,2016-11-16 13:03:30,sell,16.0,2016-11-16 13:03:30
35360.0,-0.02,27.2,2016-11-16 13:03:27,sell,13.0,2016-11-16 13:03:27
8166.0,--,27.22,2016-11-16 13:03:21,buy,3.0,2016-11-16 13:03:21
108880.0,--,27.22,2016-11-16 13:03:15,buy,40.0,2016-11-16 13:03:15
288532.0,--,27.22,2016-11-16 13:03:12,buy,106.0,2016-11-16 13:03:12
8166.0,--,27.22,2016-11-16 13:03:09,buy,3.0,2016-11-16 13:03:09
76216.0,--,27.22,2016-11-16 13:03:00,buy,28.0,2016-11-16 13:03:00
13610.0,--,27.22,2016-11-16 13:02:48,buy,5.0,2016-11-16 13:02:48
5444.0,--,27.22,2016-11-16 13:02:39,buy,2.0,2016-11-16 13:02:39
76216.0,--,27.22,2016-11-16 13:02:30,buy,28.0,2016-11-16 13:02:30
5444.0,0.01,27.22,2016-11-16 13:02:12,buy,2.0,2016-11-16 13:02:12
13605.0,--,27.21,2016-11-16 13:01:48,sell,5.0,2016-11-16 13:01:48
24489.0,--,27.21,2016-11-16 13:01:30,sell,9.0,2016-11-16 13:01:30
54420.0,-0.01,27.21,2016-11-16 13:01:18,sell,20.0,2016-11-16 13:01:18
8166.0,--,27.22,2016-11-16 13:01:09,buy,3.0,2016-11-16 13:01:09
24498.0,--,27.22,2016-11-16 13:01:00,buy,9.0,2016-11-16 13:01:00
27220.0,-0.03,27.22,2016-11-16 13:00:54,sell,10.0,2016-11-16 13:00:54
5450.0,--,27.25,2016-11-16 13:00:48,buy,2.0,2016-11-16 13:00:48
10900.0,0.04,27.25,2016-11-16 13:00:18,buy,4.0,2016-11-16 13:00:18
54420.0,-0.04,27.21,2016-11-16 13:00:06,sell,20.0,2016-11-16 13:00:06
100825.0,0.05,27.25,2016-11-16 13:00:03,buy,37.0,2016-11-16 13:00:03
0.0,--,27.2,2016-11-16 13:00:00,sell,0.0,2016-11-16 13:00:00
0.0,--,27.2,2016-11-16 11:30:00,sell,0.0,2016-11-16 11:30:00
1474512.0,0.02,27.2,2016-11-16 11:29:36,buy,542.0,2016-11-16 11:29:36
5436.0,--,27.18,2016-11-16 11:29:24,buy,2.0,2016-11-16 11:29:24
38052.0,--,27.18,2016-11-16 11:29:21,sell,14.0,2016-11-16 11:29:21
54360.0,-0.01,27.18,2016-11-16 11:29:18,sell,20.0,2016-11-16 11:29:18
5438.0,--,27.19,2016-11-16 11:29:12,buy,2.0,2016-11-16 11:29:12
21752.0,0.01,27.19,2016-11-16 11:28:27,buy,8.0,2016-11-16 11:28:27
27180.0,-0.01,27.18,2016-11-16 11:28:15,sell,10.0,2016-11-16 11:28:15
2719.0,--,27.19,2016-11-16 11:27:51,buy,1.0,2016-11-16 11:27:51
19033.0,0.01,27.19,2016-11-16 11:27:33,buy,7.0,2016-11-16 11:27:33
27180.0,-0.01,27.18,2016-11-16 11:27:21,sell,10.0,2016-11-16 11:27:21
62537.0,--,27.19,2016-11-16 11:27:09,buy,23.0,2016-11-16 11:27:09
5438.0,--,27.19,2016-11-16 11:27:00,buy,2.0,2016-11-16 11:27:00
27190.0,0.01,27.19,2016-11-16 11:26:45,buy,10.0,2016-11-16 11:26:45
5436.0,--,27.18,2016-11-16 11:26:42,sell,2.0,2016-11-16 11:26:42
5436.0,--,27.18,2016-11-16 11:26:21,sell,2.0,2016-11-16 11:26:21
2718.0,-0.01,27.18,2016-11-16 11:26:12,sell,1.0,2016-11-16 11:26:12
5438.0,0.01,27.19,2016-11-16 11:25:48,buy,2.0,2016-11-16 11:25:48
27180.0,--,27.18,2016-11-16 11:25:45,sell,10.0,2016-11-16 11:25:45
27180.0,-0.01,27.18,2016-11-16 11:25:21,sell,10.0,2016-11-16 11:25:21
40785.0,--,27.19,2016-11-16 11:25:09,buy,15.0,2016-11-16 11:25:09
32628.0,--,27.19,2016-11-16 11:24:48,sell,12.0,2016-11-16 11:24:48
2719.0,-0.01,27.19,2016-11-16 11:24:42,sell,1.0,2016-11-16 11:24:42
2720.0,--,27.2,2016-11-16 11:24:36,buy,1.0,2016-11-16 11:24:36
5440.0,0.01,27.2,2016-11-16 11:24:24,buy,2.0,2016-11-16 11:24:24
2719.0,--,27.19,2016-11-16 11:24:12,sell,1.0,2016-11-16 11:24:12
8157.0,--,27.19,2016-11-16 11:24:09,sell,3.0,2016-11-16 11:24:09
8157.0,-0.01,27.19,2016-11-16 11:24:06,sell,3.0,2016-11-16 11:24:06
5440.0,--,27.2,2016-11-16 11:23:51,buy,2.0,2016-11-16 11:23:51
5440.0,0.01,27.2,2016-11-16 11:23:48,buy,2.0,2016-11-16 11:23:48
8157.0,--,27.19,2016-11-16 11:23:27,buy,3.0,2016-11-16 11:23:27
5438.0,--,27.19,2016-11-16 11:23:15,buy,2.0,2016-11-16 11:23:15
5438.0,--,27.19,2016-11-16 11:22:36,buy,2.0,2016-11-16 11:22:36
5438.0,--,27.19,2016-11-16 11:22:24,buy,2.0,2016-11-16 11:22:24
19033.0,0.01,27.19,2016-11-16 11:21:54,buy,7.0,2016-11-16 11:21:54
13590.0,-0.01,27.18,2016-11-16 11:20:57,sell,5.0,2016-11-16 11:20:57
135950.0,--,27.19,2016-11-16 11:20:51,buy,50.0,2016-11-16 11:20:51
2719.0,--,27.19,2016-11-16 11:20:48,buy,1.0,2016-11-16 11:20:48
5438.0,-0.01,27.19,2016-11-16 11:20:36,norm,2.0,2016-11-16 11:20:36
277440.0,0.01,27.2,2016-11-16 11:20:33,buy,102.0,2016-11-16 11:20:33
95165.0,--,27.19,2016-11-16 11:20:24,sell,35.0,2016-11-16 11:20:24
2719.0,--,27.19,2016-11-16 11:20:12,sell,1.0,2016-11-16 11:20:12
29909.0,--,27.19,2016-11-16 11:19:48,sell,11.0,2016-11-16 11:19:48
2719.0,--,27.19,2016-11-16 11:19:42,sell,1.0,2016-11-16 11:19:42
8157.0,--,27.19,2016-11-16 11:19:36,sell,3.0,2016-11-16 11:19:36
5438.0,--,27.19,2016-11-16 11:19:15,sell,2.0,2016-11-16 11:19:15
2719.0,-0.01,27.19,2016-11-16 11:19:12,sell,1.0,2016-11-16 11:19:12
21760.0,--,27.2,2016-11-16 11:19:06,buy,8.0,2016-11-16 11:19:06
27200.0,--,27.2,2016-11-16 11:19:00,buy,10.0,2016-11-16 11:19:00
27200.0,--,27.2,2016-11-16 11:18:51,buy,10.0,2016-11-16 11:18:51
5440.0,--,27.2,2016-11-16 11:18:48,buy,2.0,2016-11-16 11:18:48
54400.0,--,27.2,2016-11-16 11:18:45,buy,20.0,2016-11-16 11:18:45
38080.0,--,27.2,2016-11-16 11:18:42,buy,14.0,2016-11-16 11:18:42
5440.0,--,27.2,2016-11-16 11:18:36,buy,2.0,2016-11-16 11:18:36
27200.0,0.01,27.2,2016-11-16 11:18:24,buy,10.0,2016-11-16 11:18:24
27190.0,-0.01,27.19,2016-11-16 11:18:15,sell,10.0,2016-11-16 11:18:15
8160.0,--,27.2,2016-11-16 11:18:12,buy,3.0,2016-11-16 11:18:12
27200.0,--,27.2,2016-11-16 11:18:06,buy,10.0,2016-11-16 11:18:06
27200.0,0.01,27.2,2016-11-16 11:17:45,buy,10.0,2016-11-16 11:17:45
2719.0,-0.01,27.19,2016-11-16 11:17:42,sell,1.0,2016-11-16 11:17:42
32640.0,0.01,27.2,2016-11-16 11:17:36,buy,12.0,2016-11-16 11:17:36
13595.0,-0.01,27.19,2016-11-16 11:17:33,sell,5.0,2016-11-16 11:17:33
5440.0,0.01,27.2,2016-11-16 11:17:24,buy,2.0,2016-11-16 11:17:24
2719.0,--,27.19,2016-11-16 11:17:12,sell,1.0,2016-11-16 11:17:12
13595.0,--,27.19,2016-11-16 11:16:48,sell,5.0,2016-11-16 11:16:48
2719.0,--,27.19,2016-11-16 11:16:42,sell,1.0,2016-11-16 11:16:42
16314.0,--,27.19,2016-11-16 11:16:39,sell,6.0,2016-11-16 11:16:39
21752.0,--,27.19,2016-11-16 11:16:12,sell,8.0,2016-11-16 11:16:12
19033.0,--,27.19,2016-11-16 11:16:09,sell,7.0,2016-11-16 11:16:09
54380.0,--,27.19,2016-11-16 11:15:51,sell,20.0,2016-11-16 11:15:51
13595.0,-0.01,27.19,2016-11-16 11:15:42,sell,5.0,2016-11-16 11:15:42
46240.0,--,27.2,2016-11-16 11:15:39,buy,17.0,2016-11-16 11:15:39
5440.0,0.01,27.2,2016-11-16 11:15:36,buy,2.0,2016-11-16 11:15:36
2719.0,-0.01,27.19,2016-11-16 11:15:33,sell,1.0,2016-11-16 11:15:33
144160.0,0.01,27.2,2016-11-16 11:15:27,buy,53.0,2016-11-16 11:15:27
19033.0,-0.01,27.19,2016-11-16 11:15:24,sell,7.0,2016-11-16 11:15:24
21760.0,--,27.2,2016-11-16 11:15:21,buy,8.0,2016-11-16 11:15:21
27200.0,0.01,27.2,2016-11-16 11:15:18,buy,10.0,2016-11-16 11:15:18
323561.0,--,27.19,2016-11-16 11:15:15,sell,119.0,2016-11-16 11:15:15
2719.0,-0.01,27.19,2016-11-16 11:15:12,sell,1.0,2016-11-16 11:15:12
54400.0,0.01,27.2,2016-11-16 11:15:09,buy,20.0,2016-11-16 11:15:09
16314.0,-0.01,27.19,2016-11-16 11:15:00,sell,6.0,2016-11-16 11:15:00
43520.0,0.01,27.2,2016-11-16 11:14:57,buy,16.0,2016-11-16 11:14:57
8157.0,-0.01,27.19,2016-11-16 11:14:48,sell,3.0,2016-11-16 11:14:48
168640.0,0.01,27.2,2016-11-16 11:14:45,buy,62.0,2016-11-16 11:14:45
95165.0,-0.01,27.19,2016-11-16 11:14:42,sell,35.0,2016-11-16 11:14:42
1088000.0,--,27.2,2016-11-16 11:14:39,buy,400.0,2016-11-16 11:14:39
5440.0,0.01,27.2,2016-11-16 11:14:36,buy,2.0,2016-11-16 11:14:36
5438.0,-0.01,27.19,2016-11-16 11:14:33,norm,2.0,2016-11-16 11:14:33
619888.0,-0.07,27.2,2016-11-16 11:13:57,sell,227.0,2016-11-16 11:13:57
13635.0,--,27.27,2016-11-16 11:13:39,buy,5.0,2016-11-16 11:13:39
5454.0,0.01,27.27,2016-11-16 11:13:36,buy,2.0,2016-11-16 11:13:36
8178.0,-0.01,27.26,2016-11-16 11:13:33,sell,3.0,2016-11-16 11:13:33
119988.0,--,27.27,2016-11-16 11:13:21,sell,44.0,2016-11-16 11:13:21
27270.0,--,27.27,2016-11-16 11:13:12,sell,10.0,2016-11-16 11:13:12
8181.0,--,27.27,2016-11-16 11:13:09,sell,3.0,2016-11-16 11:13:09
54540.0,--,27.27,2016-11-16 11:12:51,sell,20.0,2016-11-16 11:12:51
139077.0,--,27.27,2016-11-16 11:12:45,buy,51.0,2016-11-16 11:12:45
5454.0,--,27.27,2016-11-16 11:12:36,buy,2.0,2016-11-16 11:12:36
8181.0,-0.01,27.27,2016-11-16 11:12:21,buy,3.0,2016-11-16 11:12:21
13640.0,--,27.28,2016-11-16 11:12:15,norm,5.0,2016-11-16 11:12:15
272800.0,0.01,27.28,2016-11-16 11:12:12,buy,100.0,2016-11-16 11:12:12
